round,year,home,away,home_elo_2009,away_elo_2009,home_injuries_top5,home_injuries_top10,away_injuries_top5,away_injuries_top10,home_odds_open,home_odds_win_prob_close,home_season,standing_away,standing_home,thurs_fri,sat,sun,evening,margin,home_win,home_injuries_95th_to_90th,away_injuries_95th_to_90th,expected_margin
12,2016,West Coast,Adelaide,1601.411655,1570.527312,0,0,0,0,1.45,0.706807031,West Coast_2016,7,8,0,1,0,0,-29,0,0,0,17.5
12,2016,Geelong,North Melbourne,1732.020692,1588.937297,0,0,0,0,1.93,0.5,Geelong_2016,1,2,0,1,0,1,31,1,0,0,2.5
12,2016,Brisbane Lions,Fremantle,1287.483148,1550.521,0,0,0,0,2.4,0.412463209,Brisbane Lions_2016,16,17,0,1,0,0,-83,0,0,0,-7.5
12,2016,Port Adelaide,Western Bulldogs,1468.154857,1470.442688,0,0,0,0,1.62,0.573099415,Port Adelaide_2016,4,9,0,1,0,0,-3,0,0,0,5.5
12,2016,Essendon,Hawthorn,1394.051461,1781.954567,0,0,0,1,15,0.057692308,Essendon_2016,5,18,1,0,0,1,-108,0,0,1,-50.5
11,2016,Adelaide,St Kilda,1564.965155,1434.989807,0,0,0,0,1.17,0.848389855,Adelaide_2016,13,8,0,0,1,0,88,1,0,0,36.5
11,2016,Western Bulldogs,West Coast,1468.287255,1603.567088,0,0,0,0,1.89,0.558441558,Western Bulldogs_2016,7,4,0,0,1,0,8,1,0,0,4.5
11,2016,Collingwood,Port Adelaide,1617.422768,1459.581055,0,0,0,0,2.28,0.493457895,Collingwood_2016,9,12,0,0,1,0,-67,0,0,0,-2.5
11,2016,Fremantle,Essendon,1545.434592,1399.137869,0,0,0,0,1.26,0.775217375,Fremantle_2016,18,16,0,1,0,0,79,1,0,0,26.5
11,2016,Gold Coast,Sydney,1290.40194,1708.40622,0,0,0,0,8.67,0.157395335,Gold Coast_2016,2,15,0,1,0,1,-38,0,0,0,-35.5
11,2016,Geelong,GWS Giants,1730.043758,1348.423345,0,0,0,0,1.5,0.649307646,Geelong_2016,6,3,0,1,0,0,10,1,0,0,14.5
11,2016,Carlton,Brisbane Lions,1437.41172,1291.387444,0,0,0,0,1.29,0.764140109,Carlton_2016,17,10,0,1,0,0,38,1,0,0,27.5
11,2016,Hawthorn,Melbourne,1780.180429,1245.366283,0,0,0,0,1.2,0.75608068,Hawthorn_2016,11,5,0,1,0,0,18,1,0,0,25.5
11,2016,North Melbourne,Richmond,1583.259719,1491.733552,0,0,0,0,1.52,0.609755793,North Melbourne_2016,14,1,1,0,0,1,70,1,0,0,10.5
10,2016,West Coast,Gold Coast,1600.414255,1293.554773,0,0,0,0,1.02,0.975818736,West Coast_2016,15,5,0,0,1,0,77,1,0,0,69.5
10,2016,Collingwood,Western Bulldogs,1622.145049,1463.564974,0,0,0,0,3,0.327602274,Collingwood_2016,6,12,0,0,1,0,-21,0,0,0,-15.5
10,2016,Carlton,Geelong,1432.936286,1734.519192,0,0,0,0,7.03,0.109573559,Carlton_2016,3,11,0,0,1,0,19,1,0,0,-47.5
10,2016,Adelaide,GWS Giants,1561.915753,1351.472747,0,0,0,0,1.93,0.497370082,Adelaide_2016,4,8,0,1,0,1,22,1,0,0,-2.5
10,2016,Essendon,Richmond,1403.459621,1487.4118,0,0,0,0,6.33,0.156261613,Essendon_2016,14,17,0,1,0,1,-38,0,0,0,-34.5
10,2016,St Kilda,Fremantle,1429.256897,1551.167502,0,0,0,0,1.27,0.751809259,St Kilda_2016,18,13,0,1,0,0,34,1,0,0,24.5
10,2016,Melbourne,Port Adelaide,1249.189202,1455.758137,0,0,0,0,1.75,0.493457895,Melbourne_2016,10,9,0,1,0,0,-45,0,0,0,-2.5
10,2016,Brisbane Lions,Hawthorn,1293.32124,1778.246633,0,0,0,0,7.29,0.103391973,Brisbane Lions_2016,7,16,0,1,0,0,-48,0,0,0,-48.5
10,2016,Sydney,North Melbourne,1704.947346,1586.718594,0,0,0,0,1.33,0.688360027,Sydney_2016,1,2,1,0,0,1,26,1,0,0,17.5
9,2016,St Kilda,Essendon,1423.735918,1408.9806,0,0,0,0,1.19,0.819767442,St Kilda_2016,17,13,0,0,1,0,46,1,0,0,35.5
9,2016,GWS Giants,Western Bulldogs,1346.918189,1468.119532,0,0,0,1,1.32,0.697377225,GWS Giants_2016,5,3,0,0,1,0,25,1,0,1,19.5
9,2016,Melbourne,Brisbane Lions,1242.198065,1300.312377,0,0,0,0,1.14,0.821064372,Melbourne_2016,16,9,0,0,1,0,63,1,0,0,36.5
9,2016,Fremantle,Richmond,1556.579773,1481.999529,0,0,0,0,1.86,0.424222964,Fremantle_2016,14,18,0,1,0,0,-38,0,0,0,-7.5
9,2016,North Melbourne,Carlton,1581.865283,1437.789596,0,0,0,0,1.21,0.793093648,North Melbourne_2016,12,1,0,1,0,1,67,1,0,0,28.5
9,2016,Port Adelaide,West Coast,1457.596183,1598.576209,0,0,0,0,3.44,0.331096822,Port Adelaide_2016,6,10,0,1,0,0,-8,0,0,0,-13.5
9,2016,Gold Coast,Adelaide,1297.169516,1558.30101,1,1,0,0,17,0.057692308,Gold Coast_2016,8,15,0,1,0,0,-75,0,0,0,-56.5
9,2016,Collingwood,Geelong,1617.589206,1739.075036,0,0,0,0,5.07,0.151610145,Collingwood_2016,2,11,0,1,0,0,24,1,0,0,-40.5
9,2016,Hawthorn,Sydney,1781.25745,1701.936529,0,0,0,0,1.48,0.519652028,Hawthorn_2016,4,7,1,0,0,1,-14,0,0,0,3.5
8,2016,West Coast,St Kilda,1593.395015,1428.917112,0,0,0,0,1.14,0.842748058,West Coast_2016,14,7,0,0,1,0,103,1,0,0,38.5
8,2016,Melbourne,Western Bulldogs,1245.439567,1464.878031,0,0,0,0,2.77,0.308659028,Melbourne_2016,5,9,0,0,1,0,-32,0,0,0,-17.5
8,2016,Carlton,Port Adelaide,1437.789596,1457.596183,0,0,0,0,2.68,0.390244207,Carlton_2016,10,11,0,0,1,0,2,1,0,0,-10.5
8,2016,Brisbane Lions,Collingwood,1303.422498,1614.479084,1,1,0,0,1.85,0.568475452,Brisbane Lions_2016,12,16,0,1,0,1,-78,0,0,0,5.5
8,2016,Richmond,Sydney,1481.999529,1701.936529,0,0,0,0,4.72,0.249899558,Richmond_2016,4,15,0,1,0,1,1,1,0,0,-23.5
8,2016,GWS Giants,Gold Coast,1339.783659,1304.304046,0,0,0,0,1.05,0.913750365,GWS Giants_2016,13,3,0,1,0,0,91,1,0,0,55.5
8,2016,Hawthorn,Fremantle,1777.657206,1560.180017,0,0,0,0,1.13,0.890426441,Hawthorn_2016,18,6,0,1,0,0,41,1,0,0,44.5
8,2016,Essendon,North Melbourne,1411.424594,1579.421288,0,0,0,0,10.19,0.07727356,Essendon_2016,1,17,0,1,0,0,-14,0,0,0,-51.5
8,2016,Adelaide,Geelong,1561.508672,1735.867373,0,0,0,0,2.06,0.524914765,Adelaide_2016,2,8,1,0,0,1,-26,0,0,0,2.5
7,2016,Port Adelaide,Brisbane Lions,1452.477467,1308.541215,0,0,0,0,1.32,0.713065109,Port Adelaide_2016,16,10,0,0,1,0,77,1,0,0,19.5
7,2016,St Kilda,North Melbourne,1430.748456,1577.589944,0,0,0,0,3.39,0.249554206,St Kilda_2016,1,13,0,0,1,0,-7,0,0,0,-24.5
7,2016,Fremantle,GWS Giants,1564.421195,1335.542481,0,0,0,0,3.47,0.276031102,Fremantle_2016,5,18,0,1,0,1,-18,0,0,0,-24.5
7,2016,Western Bulldogs,Adelaide,1461.813541,1564.573162,0,0,0,0,1.98,0.558441558,Western Bulldogs_2016,8,4,0,1,0,1,15,1,0,0,6.5
7,2016,Gold Coast,Melbourne,1312.257671,1237.485942,0,0,0,0,1.98,0.524914765,Gold Coast_2016,9,11,0,1,0,0,-73,0,0,0,2.5
7,2016,Sydney,Essendon,1698.530636,1414.830488,0,0,0,0,1.02,0.954453441,Sydney_2016,17,3,0,1,0,0,81,1,0,0,73.5
7,2016,Geelong,West Coast,1731.64119,1597.621197,0,0,0,0,1.45,0.642295541,Geelong_2016,7,2,0,1,0,0,44,1,0,0,12.5
7,2016,Collingwood,Carlton,1617.726208,1434.542472,0,0,0,0,1.32,0.61683695,Collingwood_2016,12,14,0,1,0,0,-15,0,0,0,9.5
7,2016,Richmond,Hawthorn,1485.172762,1774.483973,0,1,0,0,6.69,0.212359551,Richmond_2016,6,15,1,0,0,1,-46,0,1,0,-29.5
6,2016,West Coast,Collingwood,1590.911148,1624.436257,0,0,0,0,1.11,0.86306779,West Coast_2016,13,6,0,0,1,0,62,1,0,0,44.5
6,2016,Carlton,Essendon,1431.746557,1417.626404,0,0,0,0,1.4,0.608129856,Carlton_2016,17,14,0,0,1,0,15,1,0,0,9.5
6,2016,Brisbane Lions,Sydney,1308.541215,1698.530636,0,0,0,0,6.38,0.185202056,Brisbane Lions_2016,3,16,0,0,1,0,-3,0,0,0,-34.5
6,2016,Geelong,Gold Coast,1729.757909,1314.140952,0,0,0,0,1.1,0.896675084,Geelong_2016,10,2,0,1,0,1,120,1,0,0,47.5
6,2016,Richmond,Port Adelaide,1490.369016,1447.281213,0,0,0,1,1.71,0.685715923,Richmond_2016,11,15,0,1,0,1,-35,0,0,1,19.5
6,2016,GWS Giants,Hawthorn,1323.575237,1786.451216,0,0,0,0,2.35,0.468645485,GWS Giants_2016,8,5,0,1,0,0,75,1,0,0,-4.5
6,2016,Adelaide,Fremantle,1559.606621,1569.387736,0,0,0,1,1.07,0.895860009,Adelaide_2016,18,7,0,1,0,0,33,1,0,1,46.5
6,2016,Melbourne,St Kilda,1241.1289,1427.105498,0,0,0,0,1.57,0.553128078,Melbourne_2016,12,9,0,1,0,0,-39,0,0,0,3.5
6,2016,North Melbourne,Western Bulldogs,1574.502896,1464.90059,0,0,0,0,1.78,0.539276269,North Melbourne_2016,4,1,1,0,0,1,16,1,0,0,2.5
5,2016,Collingwood,Essendon,1620.111622,1421.951039,0,0,0,0,1.39,0.717470878,Collingwood_2016,17,11,0,0,0,0,69,1,0,0,24.5
5,2016,Melbourne,Richmond,1234.495096,1497.00282,0,0,0,0,1.93,0.416973227,Melbourne_2016,14,10,0,0,1,1,33,1,0,0,-6.5
5,2016,Fremantle,Carlton,1571.550819,1429.583474,0,0,0,0,1.15,0.843738387,Fremantle_2016,15,18,0,0,1,0,-4,0,0,0,35.5
5,2016,St Kilda,GWS Giants,1433.826874,1316.853862,0,0,0,0,2.5,0.391870144,St Kilda_2016,6,13,0,0,1,0,-47,0,0,0,-9.5
5,2016,Port Adelaide,Geelong,1450.554884,1726.484238,0,0,0,0,2.43,0.420592228,Port Adelaide_2016,4,12,0,1,0,1,-48,0,0,0,-5.5
5,2016,Western Bulldogs,Brisbane Lions,1460.395241,1313.046563,0,0,0,0,1.12,0.8711512,Western Bulldogs_2016,16,2,0,1,0,1,53,1,0,0,42.5
5,2016,Gold Coast,North Melbourne,1317.357152,1571.286696,0,0,0,0,3.14,0.302622775,Gold Coast_2016,1,7,0,1,0,0,-38,0,0,0,-17.5
5,2016,Sydney,West Coast,1694.312355,1595.129429,0,0,0,0,1.57,0.598266479,Sydney_2016,8,3,0,1,0,0,39,1,0,0,7.5
5,2016,Hawthorn,Adelaide,1786.451216,1559.606621,0,0,0,0,1.4,0.66948759,Hawthorn_2016,9,5,1,0,0,1,3,1,0,0,18.5
4,2016,North Melbourne,Fremantle,1566.760937,1576.076577,0,0,0,0,1.26,0.781618024,North Melbourne_2016,17,1,0,0,1,0,31,1,0,0,30.5
4,2016,Collingwood,Melbourne,1627.515909,1227.090809,0,0,0,0,1.45,0.697377225,Collingwood_2016,10,15,0,0,1,0,-35,0,0,0,16.5
4,2016,GWS Giants,Port Adelaide,1306.98364,1460.425105,0,0,0,0,1.9,0.519652028,GWS Giants_2016,11,9,0,0,1,0,86,1,0,0,2.5
4,2016,Adelaide,Sydney,1556.454927,1697.464049,0,0,0,0,1.99,0.481567306,Adelaide_2016,3,7,0,1,0,1,10,1,0,0,-2.5
4,2016,Carlton,Western Bulldogs,1434.335306,1455.643408,0,0,0,1,8.17,0.103124672,Carlton_2016,2,18,0,1,0,1,-36,0,0,1,-48.5
4,2016,Brisbane Lions,Gold Coast,1310.19508,1320.208636,0,0,0,0,3.34,0.302622775,Brisbane Lions_2016,5,14,0,1,0,0,13,1,0,0,-19.5
4,2016,Hawthorn,St Kilda,1786.451216,1433.826874,0,0,0,0,1.09,0.874727199,Hawthorn_2016,12,8,0,1,0,0,3,1,0,0,41.5
4,2016,Essendon,Geelong,1424.782874,1723.652403,0,0,0,0,13.03,0.070638889,Essendon_2016,4,16,0,1,0,0,-30,0,0,0,-56.5
4,2016,West Coast,Richmond,1589.588495,1502.543754,0,0,0,0,1.18,0.788888889,West Coast_2016,13,6,1,0,0,1,68,1,0,0,27.5
3,2016,Geelong,Brisbane Lions,1721.383923,1312.463559,0,0,1,1,1.06,0.942307692,Geelong_2016,18,5,0,0,1,0,69,1,0,0,54.5
3,2016,Western Bulldogs,Hawthorn,1455.643408,1786.451216,0,0,0,0,2.22,0.460723731,Western Bulldogs_2016,9,4,0,0,1,0,-3,0,0,0,-3.5
3,2016,North Melbourne,Melbourne,1565.143502,1228.708244,0,0,0,0,1.24,0.864631994,North Melbourne_2016,10,3,0,0,1,0,5,1,0,0,37.5
3,2016,West Coast,Fremantle,1584.71553,1580.949542,0,0,0,0,1.36,0.711261439,West Coast_2016,16,7,0,1,0,0,33,1,0,0,19.5
3,2016,Gold Coast,Carlton,1312.896116,1441.647826,0,0,0,0,1.21,0.834602254,Gold Coast_2016,17,2,0,1,0,1,54,1,0,0,36.5
3,2016,Sydney,GWS Giants,1695.132491,1309.315199,0,0,0,0,1.33,0.687312687,Sydney_2016,11,1,0,1,0,0,25,1,0,0,17.5
3,2016,Richmond,Adelaide,1507.134156,1551.864525,0,0,0,0,1.99,0.543035994,Richmond_2016,6,12,0,1,0,0,-36,0,0,0,2.5
3,2016,St Kilda,Collingwood,1428.201635,1633.141148,0,0,0,0,2.93,0.427866656,St Kilda_2016,14,13,0,1,0,0,29,1,0,0,-8.5
3,2016,Port Adelaide,Essendon,1454.371337,1430.836642,0,0,0,0,1.14,0.872839993,Port Adelaide_2016,15,8,1,0,0,1,61,1,0,0,45.5
2,2016,Carlton,Sydney,1445.314026,1691.46629,0,0,0,0,5.77,0.205944499,Carlton_2016,2,15,0,0,1,0,-60,0,0,0,-31.5
2,2016,Hawthorn,West Coast,1782.523016,1588.643731,0,0,0,0,1.99,0.40530303,Hawthorn_2016,8,7,0,0,1,0,46,1,0,0,-6.5
2,2016,GWS Giants,Geelong,1305.55654,1725.142582,0,0,0,0,3.03,0.345238095,GWS Giants_2016,6,9,0,0,1,0,13,1,0,0,-14.5
2,2016,Fremantle,Gold Coast,1586.190009,1307.655649,0,0,0,0,1.17,0.788888889,Fremantle_2016,3,17,0,1,0,0,-26,0,0,0,26.5
2,2016,St Kilda,Western Bulldogs,1434.351915,1449.493129,0,0,0,0,4.79,0.23678121,St Kilda_2016,1,18,0,1,0,1,-57,0,0,0,-26.5
2,2016,Brisbane Lions,North Melbourne,1315.727321,1561.879741,0,0,0,0,4.03,0.255260379,Brisbane Lions_2016,4,16,0,1,0,0,-34,0,0,0,-25.5
2,2016,Essendon,Melbourne,1428.458811,1231.086075,0,0,0,0,6.18,0.148710334,Essendon_2016,11,13,0,1,0,0,13,1,0,0,-38.5
2,2016,Adelaide,Port Adelaide,1546.531359,1459.704503,0,0,0,0,2.35,0.493457895,Adelaide_2016,12,5,0,1,0,0,58,1,0,0,-2.5
2,2016,Collingwood,Richmond,1633.141148,1507.134156,0,1,0,0,2.53,0.466010406,Collingwood_2016,10,14,1,0,0,1,1,1,1,0,-3.5
23,2017,West Coast,Adelaide,1616.831359,1640.654674,0,0,0,0,2.69,0.503965317,West Coast_2017,1,8,0,0,1,0,29,1,0,0,2.5
23,2017,Richmond,St Kilda,1506.455153,1455.199532,0,0,0,0,1.56,0.63383563,Richmond_2017,11,3,0,0,1,0,41,1,0,0,8.5
23,2017,Essendon,Fremantle,1395.338262,1473.850104,0,0,0,0,1.15,0.878401361,Essendon_2017,14,7,0,0,1,0,15,1,0,0,42.5
23,2017,Port Adelaide,Gold Coast,1498.015256,1264.980321,0,0,0,0,1.07,0.937817491,Port Adelaide_2017,17,5,0,1,0,1,115,1,0,0,56.5
23,2017,Geelong,GWS Giants,1747.110891,1444.320051,0,0,0,0,1.93,0.416116044,Geelong_2017,4,2,0,1,0,1,44,1,0,0,-9.5
23,2017,Sydney,Carlton,1727.850217,1369.693869,0,0,0,0,1.1,0.914713484,Sydney_2017,16,6,0,1,0,0,81,1,0,0,54.5
23,2017,Brisbane Lions,North Melbourne,1238.134166,1512.955588,0,0,0,0,1.43,0.671232877,Brisbane Lions_2017,15,18,0,1,0,0,-51,0,0,0,16.5
23,2017,Collingwood,Melbourne,1585.765903,1295.110163,0,0,0,0,2.43,0.280281935,Collingwood_2017,9,13,0,1,0,0,16,1,0,0,-23.5
23,2017,Hawthorn,Western Bulldogs,1739.66031,1488.074182,0,0,0,0,2.07,0.5,Hawthorn_2017,10,12,1,0,0,1,9,1,0,0,2.5
22,2017,Fremantle,Richmond,1481.768292,1498.536964,0,1,0,0,3.43,0.214678899,Fremantle_2017,4,14,0,0,1,0,-104,0,1,0,-27.5
22,2017,St Kilda,North Melbourne,1448.897457,1519.257664,0,0,0,0,1.35,0.7258617,St Kilda_2017,17,10,0,0,1,0,49,1,0,0,21.5
22,2017,Melbourne,Brisbane Lions,1292.400379,1240.84395,0,0,0,0,1.17,0.874174236,Melbourne_2017,18,7,0,0,1,0,13,1,0,0,44.5
22,2017,Carlton,Hawthorn,1367.268919,1742.085259,0,0,0,0,3.59,0.234375,Carlton_2017,12,15,0,1,0,1,7,1,0,0,-26.5
22,2017,Gold Coast,Essendon,1269.043213,1391.27537,0,0,0,1,3.47,0.300089847,Gold Coast_2017,8,16,0,1,0,1,-33,0,0,1,-20.5
22,2017,GWS Giants,West Coast,1439.493237,1621.658172,0,0,0,0,1.23,0.806743282,GWS Giants_2017,9,2,0,1,0,0,21,1,0,0,33.5
22,2017,Collingwood,Geelong,1588.236129,1744.640665,0,0,0,0,2.7,0.357619796,Collingwood_2017,3,13,0,1,0,0,-11,0,0,0,-12.5
22,2017,Western Bulldogs,Port Adelaide,1491.527805,1494.561633,0,0,0,0,1.86,0.5,Western Bulldogs_2017,5,11,0,1,0,0,-17,0,0,0,-2.5
22,2017,Adelaide,Sydney,1640.654674,1727.850217,0,0,0,0,1.63,0.602880658,Adelaide_2017,6,1,1,0,0,1,-3,0,0,0,11.5
21,2017,Port Adelaide,Collingwood,1490.091258,1592.706503,0,0,0,0,1.38,0.711261439,Port Adelaide_2017,13,6,0,0,1,0,27,1,0,0,24.5
21,2017,Hawthorn,North Melbourne,1739.06336,1522.279563,0,0,0,0,1.35,0.710803689,Hawthorn_2017,16,12,0,0,1,0,27,1,0,0,20.5
21,2017,Melbourne,St Kilda,1287.64506,1453.652776,0,0,0,0,1.63,0.622392906,Melbourne_2017,11,7,0,0,1,0,24,1,0,0,12.5
21,2017,West Coast,Carlton,1619.037322,1369.88977,0,0,0,0,1.16,0.863521416,West Coast_2017,17,8,0,1,0,0,17,1,0,0,43.5
21,2017,Essendon,Adelaide,1394.696559,1637.233486,0,1,0,0,3.16,0.246618211,Essendon_2017,1,10,0,1,0,1,-43,0,1,0,-28.5
21,2017,Brisbane Lions,Gold Coast,1234.038975,1275.848187,0,0,1,1,1.55,0.648644076,Brisbane Lions_2017,15,18,0,1,0,0,58,1,0,0,16.5
21,2017,Geelong,Richmond,1742.361357,1500.816273,1,2,0,0,2.24,0.404326972,Geelong_2017,4,3,0,1,0,0,14,1,1,0,-9.5
21,2017,Sydney,Fremantle,1723.823085,1485.795424,0,0,0,0,1.12,0.930735931,Sydney_2017,14,5,0,1,0,0,104,1,0,0,54.5
21,2017,Western Bulldogs,GWS Giants,1497.776849,1433.244193,0,0,0,0,2.14,0.423440257,Western Bulldogs_2017,2,9,1,0,0,1,-48,0,0,0,-6
20,2017,Adelaide,Port Adelaide,1631.888305,1495.436439,0,0,0,0,1.54,0.627462627,Adelaide_2017,5,1,0,0,1,0,84,1,0,0,11.5
20,2017,Richmond,Hawthorn,1494.952857,1744.926777,0,0,0,0,1.85,0.576559743,Richmond_2017,13,3,0,0,1,0,29,1,0,0,7.5
20,2017,St Kilda,West Coast,1451.457936,1621.232161,0,0,0,0,1.76,0.569183375,St Kilda_2017,9,11,0,0,1,0,8,1,0,0,5.5
20,2017,Fremantle,Gold Coast,1482.717064,1278.926547,0,0,0,0,1.52,0.614465409,Fremantle_2017,15,14,0,1,0,0,23,1,0,0,11.5
20,2017,North Melbourne,Collingwood,1527.663577,1587.322489,0,0,0,0,2.5,0.314284077,North Melbourne_2017,12,16,0,1,0,1,-54,0,0,0,-19.5
20,2017,Brisbane Lions,Western Bulldogs,1236.279149,1495.536676,0,0,0,0,4.33,0.214942529,Brisbane Lions_2017,7,18,0,1,0,0,-14,0,0,0,-29.5
20,2017,Essendon,Carlton,1392.720568,1371.865761,0,0,0,0,1.3,0.799437684,Essendon_2017,17,8,0,1,0,0,8,1,0,0,30.5
20,2017,GWS Giants,Melbourne,1429.284501,1291.604752,0,0,0,0,1.55,0.577517377,GWS Giants_2017,10,2,0,1,0,0,35,1,0,0,8.5
20,2017,Geelong,Sydney,1748.298085,1717.886357,1,1,0,0,1.94,0.422482623,Geelong_2017,6,4,1,0,0,1,-46,0,0,0,-10.5
19,2017,West Coast,Brisbane Lions,1618.712868,1238.798442,0,0,1,1,1.08,0.902472627,West Coast_2017,18,8,0,0,1,0,68,1,0,0,51.5
19,2017,Collingwood,Adelaide,1587.322489,1631.888305,0,0,0,0,2.65,0.36616437,Collingwood_2017,1,13,0,0,1,0,0,0,0,0,-9.5
19,2017,Western Bulldogs,Essendon,1491.608466,1396.648778,0,0,0,0,2.2,0.430816625,Western Bulldogs_2017,10,9,0,0,1,0,30,1,0,0,-6.5
19,2017,Carlton,Geelong,1374.45321,1745.710636,0,0,0,0,4.19,0.255983011,Carlton_2017,2,17,0,1,0,1,-65,0,0,0,-26.5
19,2017,Gold Coast,Richmond,1282.421972,1491.457431,0,0,0,0,2.93,0.314284077,Gold Coast_2017,4,15,0,1,0,1,-33,0,0,0,-16.5
19,2017,Port Adelaide,St Kilda,1495.436439,1451.457936,0,0,0,0,1.17,0.834283375,Port Adelaide_2017,11,5,0,1,0,0,2,1,0,0,38.5
19,2017,GWS Giants,Fremantle,1426.319493,1485.682073,0,0,0,0,1.15,0.894521445,GWS Giants_2017,14,3,0,1,0,0,12,1,0,0,49.5
19,2017,North Melbourne,Melbourne,1525.929769,1293.33856,0,0,0,0,3.08,0.289196311,North Melbourne_2017,7,16,0,1,0,0,4,1,0,0,-24.5
19,2017,Hawthorn,Sydney,1742.953362,1719.859771,0,0,0,0,2.93,0.343000959,Hawthorn_2017,6,12,1,0,0,1,6,1,0,0,-14.5
18,2017,Brisbane Lions,Carlton,1233.494155,1379.757497,0,0,0,0,2.18,0.480145073,Brisbane Lions_2017,16,18,0,0,1,0,30,1,0,0,-2.5
18,2017,Collingwood,West Coast,1585.281656,1620.753701,0,1,0,0,1.88,0.511901613,Collingwood_2017,9,13,0,0,1,0,8,1,1,0,2.5
18,2017,Richmond,GWS Giants,1488.195546,1429.581378,0,0,0,0,2.21,0.415191077,Richmond_2017,3,4,0,0,1,0,19,1,0,0,-7.5
18,2017,Fremantle,Hawthorn,1489.240111,1739.395324,0,0,0,0,1.93,0.451659263,Fremantle_2017,12,14,0,1,0,0,-52,0,0,0,-4.5
18,2017,Sydney,St Kilda,1716.573196,1454.744512,0,0,0,0,1.28,0.797333759,Sydney_2017,11,6,0,1,0,1,42,1,0,0,31.5
18,2017,Western Bulldogs,Gold Coast,1487.613154,1286.417284,0,0,1,1,1.32,0.761334273,Western Bulldogs_2017,15,10,0,1,0,0,54,1,0,0,27.5
18,2017,Melbourne,Port Adelaide,1288.381144,1500.393855,0,0,0,0,2.26,0.42614667,Melbourne_2017,5,7,0,1,0,0,23,1,0,0,-6.5
18,2017,Essendon,North Melbourne,1392.016105,1530.562442,0,0,0,0,1.25,0.819579288,Essendon_2017,17,8,0,1,0,0,27,1,0,0,35.5
18,2017,Adelaide,Geelong,1627.325863,1750.273077,0,0,0,0,1.48,0.639531468,Adelaide_2017,2,1,1,0,0,1,21,1,0,0,12.5
17,2017,Fremantle,West Coast,1493.004531,1616.989281,0,0,0,0,3.25,0.284737095,Fremantle_2017,8,12,0,0,1,0,-30,0,0,0,-23.5
17,2017,Carlton,Western Bulldogs,1382.871788,1484.498864,0,0,0,0,2.61,0.377607094,Carlton_2017,11,16,0,0,1,0,-20,0,0,0,-11.5
17,2017,Richmond,Brisbane Lions,1485.10715,1236.582551,0,0,0,0,1.11,0.840125392,Richmond_2017,18,5,0,0,1,0,31,1,0,0,40.5
17,2017,Melbourne,Adelaide,1291.238303,1624.468705,0,0,0,0,3.24,0.268508731,Melbourne_2017,1,7,0,1,0,1,-46,0,0,0,-23.5
17,2017,GWS Giants,Sydney,1431.770307,1714.384267,0,0,0,0,1.75,0.443643512,GWS Giants_2017,6,3,0,1,0,1,-13,0,0,0,-5.5
17,2017,Gold Coast,Collingwood,1288.580216,1583.118723,0,0,0,0,1.93,0.540810953,Gold Coast_2017,14,15,0,1,0,0,-15,0,0,0,3.5
17,2017,Port Adelaide,North Melbourne,1492.841882,1538.114414,0,0,0,0,1.28,0.869505495,Port Adelaide_2017,17,4,0,1,0,0,70,1,0,0,45.5
17,2017,Geelong,Hawthorn,1750.273077,1739.395324,0,0,0,0,1.43,0.710803689,Geelong_2017,13,2,0,1,0,0,3,1,0,0,21.5
17,2017,St Kilda,Essendon,1461.951407,1384.809209,0,0,0,0,1.77,0.529020684,St Kilda_2017,10,9,1,0,0,1,-61,0,0,0,2.5
16,2017,West Coast,Port Adelaide,1622.228722,1487.60244,0,0,0,0,1.77,0.538147856,West Coast_2017,4,9,0,0,1,0,-32,0,0,0,2.5
16,2017,Carlton,Melbourne,1384.982032,1289.128058,0,0,0,0,2.45,0.352697702,Carlton_2017,5,16,0,0,1,0,-8,0,0,0,-14.5
16,2017,North Melbourne,Fremantle,1540.17107,1490.947876,0,0,0,0,1.48,0.69486552,North Melbourne_2017,12,17,0,0,1,0,-4,0,0,0,21.5
16,2017,Brisbane Lions,Geelong,1238.075501,1748.780127,0,0,0,0,4.5,0.214678899,Brisbane Lions_2017,3,18,0,1,0,1,-85,0,0,0,-28.5
16,2017,St Kilda,Richmond,1454.845734,1492.212823,0,0,0,0,2.26,0.416116044,St Kilda_2017,6,7,0,1,0,1,67,1,0,0,-8.5
16,2017,Sydney,Gold Coast,1712.172379,1290.792105,0,0,1,1,1.11,0.855263158,Sydney_2017,14,8,0,1,0,0,67,1,0,0,39.5
16,2017,Collingwood,Essendon,1589.433316,1378.494617,0,0,0,0,1.97,0.503965317,Collingwood_2017,10,15,0,1,0,0,-37,0,0,0,2.5
16,2017,Hawthorn,GWS Giants,1739.395324,1431.770307,0,0,0,0,2.56,0.36616437,Hawthorn_2017,2,13,0,1,0,0,0,0,0,0,-11.5
16,2017,Adelaide,Western Bulldogs,1619.616392,1489.351177,0,0,0,0,1.31,0.730684186,Adelaide_2017,11,1,1,0,0,1,59,1,0,0,24.5
15,2017,Fremantle,St Kilda,1493.872864,1451.920746,0,0,0,0,2.1,0.377607094,Fremantle_2017,8,14,0,0,1,0,-9,0,0,0,-11.5
15,2017,Hawthorn,Collingwood,1736.049187,1592.779453,0,0,0,0,2.23,0.407940161,Hawthorn_2017,15,13,0,0,1,0,24,1,0,0,-11.5
